person_id,Unnamed: 0,edu,work_at_home,p_hispanic,household_id,MAR,hispanic.1,worker,earning,hispanic,person_age,sex,age,PNUM,school_zone_id,work_zone_id,hours,student,race_id,relate,race,person_sex,TAZ,ptype,pemploy,pstudent,home_x,home_y,age_16_to_19,age_16_p,adult,male,female,has_non_worker,has_retiree,has_preschool_kid,has_driving_kid,has_school_kid,has_full_time,has_part_time,has_university,student_is_employed,nonstudent_to_school,is_student,is_gradeschool,is_highschool,is_university,school_segment,is_worker,home_taz,value_of_time,_hh_vot,school_taz,distance_to_school,roundtrip_auto_time_to_school,workplace_taz,workplace_location_logsum,distance_to_work,workplace_in_cbd,work_taz_area_type,roundtrip_auto_time_to_work,work_auto_savings,work_auto_savings_ratio,free_parking_at_work,job_sector,telework_option,telework,cdap_activity,travel_active,under16_not_at_school,has_preschool_kid_at_home,has_school_kid_at_home,mandatory_tour_frequency,work_and_school_and_worker,work_and_school_and_student,num_mand,num_work_tours,num_joint_tours,non_mandatory_tour_frequency,num_non_mand,num_escort_tours,num_eatout_tours,num_shop_tours,num_maint_tours,num_discr_tours,num_social_tours,num_non_escort_tours
3436612,3440217,18.0,0,no,1347251,5,0,0,0.0,0,above 60,1,69,1,-1,-1,0.0,0,6,0,asian,male,7,5,3,3,-122.4138884,37.7861553,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,7,2.607582542869883,2.607582542869883,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,H,False,False,False,False,,False,False,0,0,0,0,0,0,0,0,0,0,0,0
3441006,3444611,20.0,0,yes,1350302,4,1,1,28000.0,1,35 to 60,1,36,1,12,109,50.0,1,9,0,other,male,9,3,1,2,-122.4151567,37.7840867,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,3,True,9,1.6469235669868825,1.6469235669868825,12,1.15,8.290001,13,15.832452163006883,1.34,True,0.0,9.48,19.0352,0.15862666,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3445531,3449136,19.0,0,no,1352947,1,0,1,6400.0,0,35 to 60,2,47,1,-1,1143,40.0,0,2,0,black,female,9,1,1,3,-122.41987,37.7825357,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,9,10.200685066687745,10.200685066687745,-1,,0.0,12,16.119541879111324,1.15,True,0.0,8.290001,18.6986,0.15582167,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3454013,3457618,22.0,0,no,1358498,5,0,1,40000.0,0,35 to 60,1,43,1,-1,138,40.0,0,6,0,asian,male,43,1,1,3,-122.4404878,37.8032911,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,43,23.55923074231939,23.55923074231939,-1,,0.0,4,14.372498288324817,2.63,True,0.0,15.99,38.7136,0.32261333,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3454869,3458474,21.0,0,no,1359949,3,0,1,40000.0,0,35 to 60,2,40,1,-1,47,35.0,0,1,0,white,female,43,1,1,3,-122.4392732,37.8053612,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,43,1.755507931838562,1.755507931838562,-1,,0.0,17,13.280636610556597,3.55,True,1.0,20.189999,59.320805,0.49434003,False,True,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
3457557,3461162,21.0,0,no,1361675,1,0,0,0.0,0,35 to 60,2,54,1,-1,-1,0.0,0,1,0,white,female,51,4,3,3,-122.4470618,37.8011032,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,0,False,51,6.948490926973827,6.948490926973827,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,8,1,0,0,0,1,0,0,1
3457559,3461164,21.0,0,no,1361675,1,0,1,421000.0,0,35 to 60,1,55,2,-1,239,70.0,0,1,1,white,male,51,1,1,3,-122.4470618,37.8011032,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,True,51,6.948490926973827,6.948490926973827,-1,,0.0,22,14.083362130561026,3.25,True,0.0,17.29,50.7632,0.42302665,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3457561,3461166,16.0,0,no,1361675,5,0,0,0.0,0,19 and under,1,19,3,-1,-1,0.0,0,1,2,white,male,51,4,3,3,-122.4470618,37.8011032,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,0,False,51,6.948490926973827,6.948490926973827,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
3457563,3461168,12.0,0,no,1361675,5,0,0,0.0,0,19 and under,1,16,4,41,-1,0.0,1,1,2,white,male,51,6,3,1,-122.4470618,37.8011032,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,2,False,51,4.634643448291543,6.948490926973827,198,11.15,40.41,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,32,1,1,0,0,0,0,0,0
3465098,3468703,19.0,0,no,1365943,5,0,1,22900.0,0,above 60,1,64,1,-1,41,30.0,0,1,0,white,male,44,1,1,3,-122.4269072,37.8005175,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,44,2.1216465918918797,2.1216465918918797,-1,,0.0,108,15.157916400770288,3.36,True,1.0,18.75,51.432,0.42859998,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3467756,3471361,20.0,0,no,1367684,5,0,0,0.0,0,above 60,2,70,1,-1,-1,0.0,0,1,0,white,female,44,5,3,3,-122.4283735,37.7994275,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,44,2.661311137651951,2.661311137651951,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,H,False,False,False,False,,False,False,0,0,0,0,0,0,0,0,0,0,0,0
3473736,3477341,21.0,0,no,1371415,5,0,0,0.0,0,above 60,1,70,1,-1,-1,0.0,0,1,0,white,male,45,5,3,3,-122.436408,37.79745,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,45,2.3082269451620037,2.3082269451620037,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
3489314,3492919,16.0,0,no,1381198,2,0,0,0.0,0,above 60,2,93,1,-1,-1,0.0,0,1,0,white,female,48,5,3,3,-122.4433864,37.7899968,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,48,1.3509086060582405,1.3509086060582405,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,24,3,0,0,2,1,0,0,3
3491508,3495113,21.0,0,no,1381561,1,0,0,0.0,0,20 to 35,2,33,2,-1,-1,0.0,0,1,1,white,female,48,4,3,3,-122.4450278,37.7897875,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,48,6.492563813116636,6.492563813116636,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,4,1,0,1,0,0,0,0,1
3491510,3495115,21.0,0,no,1381561,1,0,1,225000.0,0,20 to 35,1,34,1,-1,74,60.0,0,1,0,white,male,48,1,1,3,-122.4450278,37.7897875,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,48,6.492563813116636,6.492563813116636,-1,,0.0,58,14.218020905597136,2.62,False,2.0,11.77,25.5582,0.21298501,True,True,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3506016,3509621,21.0,0,no,1390744,5,0,1,56000.0,0,20 to 35,2,30,2,-1,54,45.0,0,1,13,white,female,70,1,1,3,-122.454127,37.78529010000001,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,70,17.630758777703683,17.630758777703683,-1,,0.0,25,14.386793428457842,2.97,True,0.0,16.05,38.1895,0.31824583,False,True,True,False,M,True,False,False,False,work2,False,False,2,2,0,0,0,0,0,0,0,0,0,0
3506017,3509622,23.0,1,no,1390744,5,0,1,80000.0,0,20 to 35,1,30,1,-1,73,30.0,0,1,0,white,male,70,1,1,3,-122.454127,37.78529010000001,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,70,17.630758777703683,17.630758777703683,-1,,0.0,106,14.374079252317125,2.7,True,0.0,14.91,37.997097,0.31664246,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3526341,3529946,21.0,0,no,1401715,5,0,0,18000.0,0,35 to 60,1,56,1,-1,-1,20.0,0,1,0,white,male,77,4,3,3,-122.4258476,37.7827297,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,77,4.275844419782718,4.275844419782718,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
3526347,3529952,22.0,0,no,1401715,5,0,0,7000.0,0,35 to 60,1,46,2,-1,-1,40.0,0,1,12,white,male,77,4,3,3,-122.4258476,37.7827297,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,77,4.275844419782718,4.275844419782718,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
3529044,3532649,21.0,0,no,1403774,5,0,1,70000.0,0,20 to 35,2,30,1,-1,51,40.0,0,6,0,asian,female,76,1,1,3,-122.4213999,37.78138720000001,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,76,12.270858833659686,12.270858833659686,-1,,0.0,2,14.595944056730646,1.68,True,0.0,11.21,32.250504,0.26875418,False,False,True,False,M,True,False,False,False,work1,False,False,1,1,0,1,1,0,0,0,0,1,0,1
3535805,3539410,24.0,0,no,1408411,1,0,1,140000.0,0,35 to 60,1,45,2,-1,12,40.0,0,1,1,white,male,79,1,1,3,-122.4222006,37.7772211,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,0,True,79,1.7402218385203874,1.7402218385203874,-1,,0.0,2,15.061047993323902,1.9,True,0.0,12.74,27.823,0.23185833,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3535806,3539411,22.0,0,no,1408411,1,0,1,140000.0,0,35 to 60,2,37,1,-1,24,40.0,0,1,0,white,female,79,4,1,3,-122.4222006,37.7772211,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,0,True,79,1.7402218385203874,1.7402218385203874,-1,,0.0,76,14.988307174161758,0.53,True,0.0,3.02,17.179998,0.14316665,False,True,True,True,N,True,False,False,False,,False,False,0,0,0,80,3,2,0,1,0,0,0,1
3535807,3539412,4.0,0,no,1408411,5,0,0,0.0,0,19 and under,1,7,3,17,-1,0.0,1,1,2,white,male,79,7,4,1,-122.4222006,37.7772211,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1,False,79,1.1607279662930985,1.7402218385203874,88,1.52,8.43,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3535808,3539413,3.0,0,no,1408411,5,0,0,0.0,0,19 and under,2,5,4,102,-1,0.0,1,1,2,white,female,79,8,4,1,-122.4222006,37.7772211,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,1,False,79,1.1607279662930985,1.7402218385203874,105,0.77,5.19,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3538921,3542526,22.0,0,no,1409621,5,0,1,200000.0,0,35 to 60,2,43,1,-1,24,43.0,0,2,0,black,female,80,4,1,3,-122.4267686,37.7747239,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,80,1.9865475813262683,1.9865475813262683,-1,,0.0,935,14.062418893970007,13.22,False,3.0,53.73,55.16,0.45966667,False,True,True,True,N,True,False,False,False,,False,False,0,0,0,48,2,1,0,1,0,0,0,1
3541753,3545358,21.0,0,no,1411323,1,0,1,100000.0,0,35 to 60,1,54,2,-1,11,40.0,0,1,1,white,male,85,1,1,3,-122.4370372,37.7755679,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,85,6.193478421723306,6.193478421723306,-1,,0.0,169,14.313478895099074,4.53,False,2.0,22.810001,60.825,0.506875,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3541754,3545359,21.0,0,no,1411323,1,0,0,0.0,0,35 to 60,2,54,1,-1,-1,0.0,0,1,0,white,female,85,4,3,3,-122.4370372,37.7755679,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,85,6.193478421723306,6.193478421723306,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
3543031,3546636,17.0,0,yes,1411709,4,1,1,90000.0,1,20 to 35,1,33,1,-1,7,40.0,0,1,0,white,male,85,1,1,3,-122.4352098,37.7748443,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,85,4.367939553967901,4.367939553967901,-1,,0.0,77,14.292748119217627,1.06,True,1.0,6.83,29.3024,0.24418667,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,1,1,0,0,0,0,1,0,1
3549665,3553270,21.0,0,no,1415854,5,0,1,150000.0,0,35 to 60,1,45,1,-1,106,40.0,0,1,0,white,male,88,1,1,3,-122.4412727,37.7712088,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,88,13.617020710344095,13.617020710344095,-1,,0.0,19,15.912305973420668,2.78,True,1.0,15.7,49.5834,0.413195,False,True,True,False,N,True,False,False,False,,False,False,0,0,0,4,1,0,1,0,0,0,0,1
3556674,3560279,21.0,0,no,1418994,1,0,1,64000.0,0,35 to 60,2,38,2,-1,310,40.0,0,1,1,white,female,212,1,1,3,-122.4241481,37.6450863,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,212,15.557761296905001,15.557761296905001,-1,,0.0,1448,13.898566418788562,19.56,False,3.0,69.64,4699.96,1.0,False,True,True,False,N,True,False,False,False,,False,False,0,0,0,36,2,1,1,0,0,0,0,1
3556675,3560280,22.0,0,no,1418994,3,0,0,0.0,0,35 to 60,2,60,4,-1,-1,0.0,0,1,10,white,female,212,4,3,3,-122.4241481,37.6450863,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,False,212,15.557761296905001,15.557761296905001,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,65,4,3,0,0,0,1,0,1
3556676,3560281,4.0,0,no,1418994,5,0,0,0.0,0,19 and under,2,7,3,156,-1,0.0,1,1,2,white,female,212,7,4,1,-122.4241481,37.6450863,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,212,10.377026785035637,15.557761296905001,236,2.84,15.17,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3556677,3560282,19.0,1,no,1418994,1,0,1,54000.0,0,35 to 60,1,52,1,-1,278,40.0,0,1,0,white,male,212,1,1,3,-122.4241481,37.6450863,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,212,15.557761296905001,15.557761296905001,-1,,0.0,211,13.994447169396572,1.7,False,2.0,10.14,57.86,0.48216668,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3570715,3574320,20.0,0,no,1423448,1,0,1,48700.0,0,35 to 60,1,56,1,-1,222,40.0,0,1,0,white,male,231,1,1,3,-122.44880659999998,37.6435723,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,231,18.3706509546102,18.3706509546102,-1,,0.0,862,13.844943113325003,29.85,False,4.0,73.3,188.31221,1.0,False,False,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3570716,3574321,21.0,0,no,1423448,1,0,1,154000.0,0,35 to 60,2,58,2,-1,90,40.0,0,6,1,asian,female,231,4,1,3,-122.44880659999998,37.6435723,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,231,18.3706509546102,18.3706509546102,-1,,0.0,248,13.923661614083656,6.54,False,2.0,21.86,131.4198,1.0,False,True,True,True,N,True,False,False,False,,False,False,0,0,0,68,3,2,1,0,0,0,0,1
3575973,3579578,20.0,0,no,1425284,1,0,1,45000.0,0,20 to 35,1,28,1,-1,1259,40.0,0,6,0,asian,male,230,1,1,3,-122.4549314,37.645902,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,230,13.757816652300047,13.757816652300047,-1,,0.0,337,13.77366576470554,22.57,False,4.0,59.65,849.95,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3575975,3579580,5.0,0,no,1425284,5,0,0,0.0,0,19 and under,1,8,3,230,-1,0.0,1,6,2,asian,male,230,7,4,1,-122.4549314,37.645902,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,230,9.176463707084132,13.757816652300047,1004,22.77,76.03,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,1,1,0,0,0,0,1,0,1
3575977,3579582,21.0,0,no,1425284,1,0,1,60000.0,0,20 to 35,2,32,2,-1,212,40.0,0,6,1,asian,female,230,1,1,3,-122.4549314,37.645902,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,230,13.757816652300047,13.757816652300047,-1,,0.0,168,13.836529422193214,6.29,True,1.0,17.39,114.689606,0.9557467,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3580915,3584520,18.0,0,no,1427018,2,0,0,0.0,0,above 60,2,76,1,-1,-1,0.0,0,2,0,black,female,220,5,3,3,-122.4733045,37.6519758,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,False,220,6.561106953116175,6.561106953116175,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,8,1,0,0,0,1,0,0,1
3580916,3584521,16.0,0,no,1427018,2,0,0,0.0,0,35 to 60,1,53,2,-1,-1,0.0,0,2,2,black,male,220,4,3,3,-122.4733045,37.6519758,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,False,220,6.561106953116175,6.561106953116175,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,32,1,1,0,0,0,0,0,0
3580917,3584522,8.0,0,no,1427018,5,0,0,0.0,0,19 and under,2,11,3,154,-1,0.0,1,2,7,black,female,220,7,4,1,-122.4733045,37.6519758,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,1,False,220,4.376258337728489,6.561106953116175,165,5.62,22.12,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3582663,3586268,16.0,0,no,1427894,2,0,0,0.0,0,above 60,2,73,1,-1,-1,0.0,0,1,0,white,female,220,5,3,3,-122.4717287,37.6419647,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,220,1.7877165003284945,1.7877165003284945,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,24,2,0,0,1,1,0,0,2
3602202,3605807,21.0,0,no,1435213,1,0,1,121000.0,0,20 to 35,1,35,1,-1,194,45.0,0,9,0,other,male,225,1,1,3,-122.4997326,37.5959167,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,225,11.650625649605683,11.650625649605683,-1,,0.0,26,13.27794028339249,16.71,True,0.0,49.71,144.53171,1.0,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,1,1,0,0,0,0,1,0,1
3602203,3605808,21.0,0,no,1435213,1,0,0,0.0,0,35 to 60,2,36,2,-1,-1,0.0,0,1,1,white,female,225,4,3,3,-122.4997326,37.5959167,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,False,225,11.650625649605683,11.650625649605683,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
3602204,3605809,0.0,0,no,1435213,5,0,0,0.0,0,19 and under,2,1,3,202,-1,0.0,0,9,2,other,female,225,8,4,1,-122.4997326,37.5959167,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,225,7.770967308286991,11.650625649605683,232,5.31,21.3,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,True,False,False,,False,False,0,0,0,33,2,1,0,0,0,1,0,1
3630607,3634212,16.0,0,no,1446069,5,0,1,35000.0,0,20 to 35,2,23,2,-1,341,40.0,0,1,13,white,female,236,1,1,3,-122.407991,37.6163549,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,236,7.092183853275935,7.092183853275935,-1,,0.0,1018,13.984583313039955,22.73,True,0.0,78.81,113.14621,0.9428851,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3630612,3634217,16.0,0,no,1446069,5,0,1,35000.0,0,20 to 35,1,27,1,-1,47,40.0,0,1,0,white,male,236,1,1,3,-122.407991,37.6163549,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,236,7.092183853275935,7.092183853275935,-1,,0.0,311,13.947944582624965,12.12,False,3.0,36.28,175.78119,1.0,False,True,False,False,M,True,False,False,False,work2,False,False,2,2,0,0,0,0,0,0,0,0,0,0
3680445,3684050,17.0,0,yes,1464526,1,1,1,26000.0,1,35 to 60,1,59,1,-1,246,40.0,0,1,0,white,male,248,1,1,3,-122.3627716,37.5867777,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,True,248,6.049818944481492,6.049818944481492,-1,,0.0,248,12.949705313612542,0.46,False,2.0,2.86,15.54,0.1295,False,True,False,False,N,True,False,False,False,,False,False,0,0,0,20,2,0,1,1,0,0,0,2
3680447,3684052,19.0,0,yes,1464526,1,1,0,15000.0,1,35 to 60,2,55,2,229,-1,32.0,1,1,1,white,female,248,3,3,2,-122.3627716,37.5867777,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,3,False,248,6.049818944481492,6.049818944481492,229,6.63,25.34,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3695039,3698644,21.0,0,no,1470209,1,0,1,75000.0,0,35 to 60,2,48,1,-1,79,40.0,0,1,0,white,female,206,1,1,3,-122.4212942,37.7005352,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,206,5.119351702111484,5.119351702111484,-1,,0.0,306,13.454762163258824,19.54,False,4.0,58.45,723.15,1.0,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3695042,3698647,22.0,0,no,1470209,1,0,1,120000.0,0,35 to 60,1,54,2,-1,13,20.0,0,2,1,black,male,206,1,1,3,-122.4212942,37.7005352,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,206,5.119351702111484,5.119351702111484,-1,,0.0,18,13.610457027372554,8.17,True,1.0,30.52,296.28003,1.0,False,True,False,False,N,True,False,False,False,,False,False,0,0,0,13,3,0,1,0,1,1,0,3
3704549,3708154,18.0,0,no,1473505,5,0,0,120.0,0,20 to 35,1,20,3,-1,-1,6.0,0,1,2,white,male,202,4,3,3,-122.4579048,37.6951179,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,False,202,30.75850185370924,30.75850185370924,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,48,2,1,0,1,0,0,0,1
3704550,3708155,21.0,0,no,1473505,1,0,1,71000.0,0,35 to 60,1,47,2,-1,134,40.0,0,6,1,asian,male,202,1,1,3,-122.4579048,37.6951179,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,202,30.75850185370924,30.75850185370924,-1,,0.0,149,14.091055553085413,5.43,False,4.0,24.45,72.3988,0.60332334,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3704551,3708156,19.0,0,no,1473505,1,0,1,24000.0,0,35 to 60,2,44,1,-1,945,16.0,0,1,0,white,female,202,1,1,3,-122.4579048,37.6951179,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,202,30.75850185370924,30.75850185370924,-1,,0.0,742,14.123040301110757,42.21,False,3.0,107.45,125.76221,1.0,True,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,22,3,0,1,1,0,0,1,3
3704552,3708157,12.0,0,no,1473505,5,0,0,0.0,0,19 and under,1,15,4,196,-1,0.0,1,9,2,other,male,202,7,4,1,-122.4579048,37.6951179,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,2,False,202,20.515920736424064,30.75850185370924,202,0.43,2.64,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3704553,3708158,9.0,0,no,1473505,5,0,0,0.0,0,19 and under,1,11,5,200,-1,0.0,1,9,2,other,male,202,7,4,1,-122.4579048,37.6951179,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,1,False,202,20.515920736424064,30.75850185370924,204,1.15,6.99,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
3710971,3714576,18.0,0,yes,1475205,1,1,1,70000.0,1,35 to 60,1,45,2,-1,198,49.0,0,9,1,other,male,202,1,1,3,-122.45402479999998,37.6915015,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,202,9.442980061576952,9.442980061576952,-1,,0.0,168,13.97570268976734,2.27,True,1.0,11.389999,56.612,0.47176665,False,False,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
3710972,3714577,13.0,0,yes,1475205,1,1,0,5100.0,1,35 to 60,2,53,1,-1,-1,30.0,0,8,0,other,female,202,4,3,3,-122.45402479999998,37.6915015,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,False,202,9.442980061576952,9.442980061576952,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,64,2,2,0,0,0,0,0,0
