process,time,rss,used,available,percent,event
mp_households_6, 16/05/2021 18:48:35, 13.52, 67.85, 45.06, 63.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_6, 16/05/2021 18:48:35, 13.52, 67.85, 45.05, 63.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_6, 16/05/2021 18:48:35, 13.52, 67.89, 45.02, 63.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_1, 16/05/2021 18:48:35, 13.52, 67.95, 44.96, 63.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_1, 16/05/2021 18:48:35, 13.52, 67.96, 44.94, 63.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_3, 16/05/2021 18:48:35, 13.52, 66.68, 46.23, 62.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.raw_utilities
mp_households_1, 16/05/2021 18:48:35, 13.52, 66.68, 46.22, 62.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_7, 16/05/2021 18:48:36, 13.52, 66.08, 46.83, 62.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.raw_utilities
mp_households_3, 16/05/2021 18:48:37, 13.52, 66.88, 46.03, 62.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.nested_exp_utilities
mp_households_3, 16/05/2021 18:48:37, 13.52, 66.90, 46.00, 62.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_3, 16/05/2021 18:48:38, 13.52, 66.91, 45.99, 62.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_3, 16/05/2021 18:48:38, 13.52, 66.97, 45.93, 62.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_15, 16/05/2021 18:48:38, 13.53, 65.67, 47.24, 61.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.raw_utilities
mp_households_7, 16/05/2021 18:48:38, 13.52, 65.90, 47.01, 62.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.nested_exp_utilities
mp_households_7, 16/05/2021 18:48:38, 13.52, 65.96, 46.94, 62.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_7, 16/05/2021 18:48:38, 13.52, 65.99, 46.92, 62.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_7, 16/05/2021 18:48:38, 13.52, 66.00, 46.90, 62.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_15, 16/05/2021 18:48:40, 13.53, 66.86, 46.04, 62.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.nested_exp_utilities
mp_households_15, 16/05/2021 18:48:40, 13.53, 66.90, 46.00, 62.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_8, 16/05/2021 18:48:40, 13.52, 65.60, 47.31, 61.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.raw_utilities
mp_households_15, 16/05/2021 18:48:40, 13.53, 65.60, 47.30, 61.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_15, 16/05/2021 18:48:40, 13.53, 65.62, 47.28, 61.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_8, 16/05/2021 18:48:41, 13.52, 66.45, 46.45, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.nested_exp_utilities
mp_households_8, 16/05/2021 18:48:41, 13.52, 66.53, 46.37, 62.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.raw_utilities
mp_households_8, 16/05/2021 18:48:41, 13.52, 66.55, 46.35, 62.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.add.logsums
mp_households_8, 16/05/2021 18:48:41, 13.52, 66.57, 46.33, 62.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_1.eval_nl_logsums.del.nested_exp_utilities
mp_households_5, 16/05/2021 18:48:51, 13.53, 70.97, 41.94, 66.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_13, 16/05/2021 18:48:52, 13.54, 70.01, 42.89, 65.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_5, 16/05/2021 18:48:53, 13.53, 70.63, 42.28, 65.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_5, 16/05/2021 18:48:53, 13.53, 70.69, 42.21, 65.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_5, 16/05/2021 18:48:53, 13.53, 70.72, 42.19, 65.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_5, 16/05/2021 18:48:53, 13.53, 70.78, 42.12, 65.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_13, 16/05/2021 18:48:54, 13.54, 70.96, 41.95, 66.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_14, 16/05/2021 18:48:54, 13.52, 69.67, 43.23, 65.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_13, 16/05/2021 18:48:54, 13.54, 69.72, 43.19, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_13, 16/05/2021 18:48:54, 13.54, 69.75, 43.15, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_13, 16/05/2021 18:48:54, 13.54, 69.83, 43.07, 65.2%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_2, 16/05/2021 18:48:55, 13.53, 68.89, 44.02, 64.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_14, 16/05/2021 18:48:56, 13.52, 69.30, 43.60, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_14, 16/05/2021 18:48:56, 13.52, 69.33, 43.58, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_14, 16/05/2021 18:48:56, 13.52, 69.34, 43.57, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_14, 16/05/2021 18:48:56, 13.52, 69.38, 43.53, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_2, 16/05/2021 18:48:56, 13.53, 69.60, 43.31, 65.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_2, 16/05/2021 18:48:56, 13.53, 69.70, 43.20, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_2, 16/05/2021 18:48:56, 13.53, 69.77, 43.14, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_2, 16/05/2021 18:48:56, 13.53, 69.85, 43.05, 65.2%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_12, 16/05/2021 18:48:57, 13.53, 69.00, 43.90, 64.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_12, 16/05/2021 18:48:59, 13.53, 69.72, 43.18, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_12, 16/05/2021 18:48:59, 13.53, 69.75, 43.16, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_12, 16/05/2021 18:48:59, 13.53, 69.77, 43.14, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_12, 16/05/2021 18:48:59, 13.53, 69.79, 43.11, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_9, 16/05/2021 18:49:01, 13.52, 69.58, 43.33, 65.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_9, 16/05/2021 18:49:02, 13.52, 70.33, 42.58, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_9, 16/05/2021 18:49:02, 13.52, 70.37, 42.53, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_9, 16/05/2021 18:49:02, 13.52, 70.39, 42.51, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_9, 16/05/2021 18:49:02, 13.52, 70.41, 42.49, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_0, 16/05/2021 18:49:04, 13.52, 70.31, 42.59, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_4, 16/05/2021 18:49:05, 13.07, 69.60, 43.31, 65.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_10, 16/05/2021 18:49:06, 13.54, 68.52, 44.38, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_0, 16/05/2021 18:49:06, 13.52, 68.76, 44.14, 64.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_0, 16/05/2021 18:49:06, 13.52, 68.79, 44.12, 64.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_0, 16/05/2021 18:49:06, 13.52, 68.80, 44.11, 64.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_0, 16/05/2021 18:49:06, 13.52, 68.82, 44.09, 64.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_4, 16/05/2021 18:49:07, 13.20, 69.37, 43.54, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_4, 16/05/2021 18:49:07, 13.20, 69.40, 43.51, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_4, 16/05/2021 18:49:07, 13.20, 69.40, 43.50, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_4, 16/05/2021 18:49:07, 13.07, 69.28, 43.63, 64.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_11, 16/05/2021 18:49:08, 13.52, 68.08, 44.82, 63.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_10, 16/05/2021 18:49:08, 13.54, 68.27, 44.63, 63.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_10, 16/05/2021 18:49:08, 13.54, 68.34, 44.57, 64.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_10, 16/05/2021 18:49:08, 13.54, 68.35, 44.56, 64.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_10, 16/05/2021 18:49:08, 13.54, 68.36, 44.55, 64.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_11, 16/05/2021 18:49:09, 13.52, 69.13, 43.77, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_11, 16/05/2021 18:49:09, 13.52, 69.16, 43.74, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_11, 16/05/2021 18:49:09, 13.52, 69.20, 43.70, 64.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_11, 16/05/2021 18:49:09, 13.52, 69.23, 43.68, 64.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_1, 16/05/2021 18:49:10, 13.52, 68.26, 44.65, 63.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_6, 16/05/2021 18:49:11, 13.52, 67.46, 45.44, 63.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_1, 16/05/2021 18:49:12, 13.52, 68.06, 44.84, 63.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_1, 16/05/2021 18:49:12, 13.52, 68.13, 44.78, 63.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_1, 16/05/2021 18:49:12, 13.52, 68.14, 44.76, 63.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_1, 16/05/2021 18:49:12, 13.52, 68.20, 44.70, 63.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_3, 16/05/2021 18:49:13, 13.52, 67.25, 45.65, 63.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_6, 16/05/2021 18:49:13, 13.52, 67.48, 45.43, 63.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_6, 16/05/2021 18:49:13, 13.52, 67.56, 45.35, 63.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_6, 16/05/2021 18:49:13, 13.52, 67.57, 45.33, 63.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_6, 16/05/2021 18:49:13, 13.52, 67.62, 45.29, 63.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_7, 16/05/2021 18:49:14, 13.52, 66.45, 46.46, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_3, 16/05/2021 18:49:15, 13.52, 67.21, 45.69, 63.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_3, 16/05/2021 18:49:15, 13.52, 67.24, 45.66, 63.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_3, 16/05/2021 18:49:15, 13.52, 67.28, 45.63, 63.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_15, 16/05/2021 18:49:15, 13.53, 66.02, 46.89, 62.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_3, 16/05/2021 18:49:15, 13.52, 66.02, 46.89, 62.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_7, 16/05/2021 18:49:16, 13.52, 66.35, 46.56, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_7, 16/05/2021 18:49:16, 13.52, 66.39, 46.52, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_7, 16/05/2021 18:49:16, 13.52, 66.39, 46.52, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_7, 16/05/2021 18:49:16, 13.52, 66.41, 46.49, 62.4%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_15, 16/05/2021 18:49:17, 13.53, 67.04, 45.87, 62.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_15, 16/05/2021 18:49:17, 13.53, 67.17, 45.73, 63.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_15, 16/05/2021 18:49:17, 13.53, 67.17, 45.73, 63.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_15, 16/05/2021 18:49:17, 13.53, 67.19, 45.71, 63.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_8, 16/05/2021 18:49:18, 13.52, 66.14, 46.76, 62.2%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.raw_utilities
mp_households_8, 16/05/2021 18:49:19, 13.52, 67.02, 45.89, 62.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.nested_exp_utilities
mp_households_8, 16/05/2021 18:49:19, 13.52, 67.05, 45.86, 62.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.raw_utilities
mp_households_8, 16/05/2021 18:49:19, 13.52, 67.08, 45.82, 63.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.add.logsums
mp_households_8, 16/05/2021 18:49:19, 13.52, 67.14, 45.77, 63.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_2.eval_nl_logsums.del.nested_exp_utilities
mp_households_5, 16/05/2021 18:49:27, 13.53, 70.30, 42.60, 65.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.raw_utilities
mp_households_5, 16/05/2021 18:49:28, 13.53, 71.22, 41.69, 66.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.nested_exp_utilities
mp_households_5, 16/05/2021 18:49:28, 13.53, 71.23, 41.68, 66.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.raw_utilities
mp_households_5, 16/05/2021 18:49:29, 13.53, 71.24, 41.67, 66.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.logsums
mp_households_5, 16/05/2021 18:49:29, 13.53, 71.28, 41.63, 66.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.nested_exp_utilities
mp_households_13, 16/05/2021 18:49:29, 13.54, 70.28, 42.63, 65.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.raw_utilities
mp_households_2, 16/05/2021 18:49:31, 13.53, 69.71, 43.20, 65.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.raw_utilities
mp_households_14, 16/05/2021 18:49:31, 13.52, 68.42, 44.49, 64.0%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.raw_utilities
mp_households_13, 16/05/2021 18:49:31, 13.54, 68.50, 44.41, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.nested_exp_utilities
mp_households_13, 16/05/2021 18:49:31, 13.54, 68.51, 44.40, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.raw_utilities
mp_households_13, 16/05/2021 18:49:31, 13.54, 68.52, 44.39, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.logsums
mp_households_13, 16/05/2021 18:49:31, 13.54, 68.56, 44.35, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.nested_exp_utilities
mp_households_2, 16/05/2021 18:49:32, 13.53, 69.02, 43.88, 64.5%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.nested_exp_utilities
mp_households_2, 16/05/2021 18:49:32, 13.53, 69.06, 43.84, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.raw_utilities
mp_households_2, 16/05/2021 18:49:32, 13.53, 69.08, 43.83, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.logsums
mp_households_14, 16/05/2021 18:49:32, 13.52, 69.11, 43.80, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.nested_exp_utilities
mp_households_2, 16/05/2021 18:49:32, 13.53, 69.17, 43.73, 64.6%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.nested_exp_utilities
mp_households_14, 16/05/2021 18:49:32, 13.52, 69.25, 43.66, 64.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.raw_utilities
mp_households_14, 16/05/2021 18:49:32, 13.52, 69.30, 43.61, 64.7%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.logsums
mp_households_14, 16/05/2021 18:49:32, 13.52, 69.41, 43.50, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.nested_exp_utilities
mp_households_12, 16/05/2021 18:49:33, 13.53, 68.56, 44.35, 64.1%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.raw_utilities
mp_households_12, 16/05/2021 18:49:35, 13.53, 69.31, 43.59, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.nested_exp_utilities
mp_households_12, 16/05/2021 18:49:35, 13.53, 69.40, 43.51, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.raw_utilities
mp_households_12, 16/05/2021 18:49:35, 13.53, 69.40, 43.51, 64.8%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.add.logsums
mp_households_12, 16/05/2021 18:49:35, 13.53, 69.48, 43.43, 64.9%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.chunk_3.eval_nl_logsums.del.nested_exp_utilities
